nb;dept;COMMUNE;Commune;CP;Code_insee;longitude;latitude
33741;84;SAINT-CHRISTOL;Saint-Christol;84390;84107;5.5;44.0333
33742;84;MERINDOL;Mérindol;84360;84074;5.2;43.75
33743;84;CHATEAUNEUF-DU-PAPE;Châteauneuf-du-Pape;84230;84037;4.83333;44.05
33744;84;CAVAILLON;Cavaillon;84300;84035;5.03805;43.8375
33745;84;BEAUMES-DE-VENISE;Beaumes-de-Venise;84190;84012;5.03333;44.1167
33746;84;MODENE;Modène;84330;84077;5.11667;44.1
33747;84;METHAMIS;Méthamis;84570;84075;5.21667;44.0167
33748;84;LAMOTTE-DU-RHONE;Lamotte-du-Rhône;84840;84063;4.68333;44.2667
33749;84;VEDENE;Vedène;84270;84141;4.9;43.9833
33750;84;CADENET;Cadenet;84160;84026;5.36667;43.7333
33751;84;LA TOUR-D'AIGUES;La Tour-d'Aigues;84240;84133;5.55;43.7333
33752;84;ALTHEN-DES-PALUDS;Althen-des-Paluds;84210;84001;4.95;44
33753;84;MORIERES-LES-AVIGNON;Morières-lès-Avignon;84310;84081;4.90473;43.9417
33754;84;PUYMERAS;Puyméras;84110;84094;5.13333;44.2667
33755;84;CAUMONT-SUR-DURANCE;Caumont-sur-Durance;84510;84034;4.95;43.9
33756;84;JONQUIERES;Jonquières;84150;84056;4.9;44.1167
33757;84;RICHERENCHES;Richerenches;84600;84097;4.91667;44.3667
33758;84;PEYPIN-D'AIGUES;Peypin-d'Aigues;84240;84090;5.56667;43.8
33759;84;PERNES-LES-FONTAINES;Pernes-les-Fontaines;84210;84088;5.05;44
33760;84;SANNES;Sannes;84240;84121;5.48333;43.75
33761;84;LE BARROUX;Le Barroux;84330;84008;5.1;44.1333
33762;84;LAFARE;Lafare;84190;84059;5.05;44.15
33763;84;SARRIANS;Sarrians;84260;84122;4.96667;44.0833
33764;84;SORGUES;Sorgues;84700;84129;4.86667;44
33765;84;LA BASTIDE-DES-JOURDANS;La Bastide-des-Jourdans;84240;84009;5.63333;43.7833
33766;84;VIOLES;Violès;84150;84149;4.95;44.1667
33767;84;VIENS;Viens;84750;84144;5.56667;43.9
33768;84;CAMARET-SUR-AIGUES;Camaret-sur-Aigues;84850;84029;4.88333;44.1667
33769;84;BLAUVAC;Blauvac;84570;84018;5.2;44.0333
33770;84;VITROLLES-EN-LUBERON;Vitrolles-en-Lubéron;84240;84151;5.59528;43.8112
33771;84;LAGARDE-PAREOL;Lagarde-Paréol;84290;84061;4.85;44.2167
33772;84;LAGNES;Lagnes;84800;84062;5.11667;43.9
33773;84;VACQUEYRAS;Vacqueyras;84190;84136;4.98333;44.1333
33774;84;PUGET;Puget;84360;84093;5.3;43.75
33775;84;MALEMORT-DU-COMTAT;Malemort-du-Comtat;84570;84070;5.16667;44.0167
33776;84;AURIBEAU;Auribeau;84400;84006;5.45862;43.8364
33777;84;GIGONDAS;Gigondas;84190;84049;5;44.1667
33778;84;VILLARS;Villars;84400;84145;5.4;43.9167
33779;84;RUSTREL;Rustrel;84400;84103;5.48333;43.9167
33780;84;SEGURET;Séguret;84110;84126;5.01667;44.2
33781;84;SAINT-MARCELLIN-LES-VAISON;Saint-Marcellin-lès-Vaison;84110;84111;5.09862;44.23
33782;84;MONDRAGON;Mondragon;84430;84078;4.71667;44.2333
33783;84;CABRIERES-D'AVIGNON;Cabrières-d'Avignon;84220;84025;5.16667;43.9
33784;84;SAINT-SATURNIN-LES-AVIGNON;Saint-Saturnin-lès-Avignon;84450;84119;4.93333;43.95
33785;84;SAVOILLAN;Savoillan;84390;84125;5.38333;44.1833
33786;84;CHATEAUNEUF-DE-GADAGNE;Châteauneuf-de-Gadagne;84470;84036;4.93333;43.9333
33787;84;ROBION;Robion;84440;84099;5.11667;43.85
33788;84;ENTRECHAUX;Entrechaux;84340;84044;5.13333;44.2167
33789;84;ROAIX;Roaix;84110;84098;5.01667;44.25
33790;84;GORDES;Gordes;84220;84050;5.2;43.9
33791;84;SAINT-ROMAN-DE-MALEGARDE;Saint-Roman-de-Malegarde;84290;84117;4.96667;44.2667
33792;84;MORNAS;Mornas;84550;84083;4.73333;44.2
33793;84;SAULT;Sault;84390;84123;5.40806;44.0912
33794;84;ANSOUIS;Ansouis;84240;84002;5.46667;43.7333
33795;84;L'ISLE-SUR-LA-SORGUE;L'Isle-sur-la-Sorgue;84800;84054;5.05;43.9167
33796;84;GOULT;Goult;84220;84051;5.25;43.8667
33797;84;PIOLENC;Piolenc;84420;84091;4.76667;44.1833
33798;84;LOURMARIN;Lourmarin;84160;84068;5.36667;43.7667
33799;84;SAINT-ROMAIN-EN-VIENNOIS;Saint-Romain-en-Viennois;84110;84116;5.11667;44.2667
33800;84;MENERBES;Ménerbes;84560;84073;5.21667;43.8333
33801;84;VALREAS;Valréas;84600;84138;4.98333;44.3833
33802;84;GIGNAC;Gignac;84400;84048;5.53333;43.9167
33803;84;BONNIEUX;Bonnieux;84480;84020;5.3;43.8167
33804;84;BUOUX;Buoux;84480;84023;5.38333;43.8333
33805;84;VAUGINES;Vaugines;84160;84140;5.41667;43.7833
33806;84;PUYVERT;Puyvert;84160;84095;5.35;43.7667
33807;84;CARPENTRAS;Carpentras;84200;84031;5.05;44.05
33808;84;COURTHEZON;Courthézon;84350;84039;4.88333;44.0833
33809;84;BEAUMONT-DU-VENTOUX;Beaumont-du-Ventoux;84340;84015;5.16667;44.1833
33810;84;BUISSON;Buisson;84110;84022;5;44.2833
33811;84;SABLET;Sablet;84110;84104;5;44.1833
33812;84;ENTRAIGUES-SUR-LA-SORGUE;Entraigues-sur-la-Sorgue;84320;84043;4.92667;44.0031
33813;84;SAINT-PANTALEON;Saint-Pantaléon;84220;84114;5.25;43.8833
33814;84;MURS;Murs;84220;84085;5.25;43.95
33815;84;MIRABEAU;Mirabeau;84120;84076;5.65612;43.7042
33816;84;LAGARDE-D'APT;Lagarde-d'Apt;84400;84060;5.48333;43.9833
33817;84;SAUMANE-DE-VAUCLUSE;Saumane-de-Vaucluse;84800;84124;5.10612;43.9364
33818;84;VENASQUE;Venasque;84210;84143;5.15;43.9833
33819;84;VELLERON;Velleron;84740;84142;5.03333;43.95
33820;84;MAZAN;Mazan;84380;84072;5.13333;44.05
33821;84;CASENEUVE;Caseneuve;84750;84032;5.48333;43.8833
33822;84;LE BEAUCET;Le Beaucet;84210;84011;5.11667;43.9833
33823;84;SERIGNAN-DU-COMTAT;Sérignan-du-Comtat;84830;84127;4.85;44.1833
33824;84;TAILLADES;Taillades;84300;84131;5.1;43.8333
33825;84;AUBIGNAN;Aubignan;84810;84004;5.01667;44.1
33826;84;FONTAINE-DE-VAUCLUSE;Fontaine-de-Vaucluse;84800;84139;5.13333;43.9167
33827;84;LA MOTTE-D'AIGUES;La Motte-d'Aigues;84240;84084;5.51667;43.7667
33828;84;MONIEUX;Monieux;84390;84079;5.36667;44.0667
33829;84;LA BASTIDONNE;La Bastidonne;84120;84010;5.56667;43.7167
33830;84;BEAUMONT-DE-PERTUIS;Beaumont-de-Pertuis;84120;84014;5.7;43.7333
33831;84;BOLLENE;Bollène;84500;84019;4.75;44.2833
33832;84;VILLEDIEU;Villedieu;84110;84146;5.03333;44.2833
33833;84;MONTEUX;Monteux;84170;84080;5;44.0333
33834;84;FLASSAN;Flassan;84410;84046;5.25;44.1
33835;84;LA ROQUE-SUR-PERNES;La Roque-sur-Pernes;84210;84101;5.1;43.9833
33836;84;ROUSSILLON;Roussillon;84220;84102;5.28333;43.9
33837;84;ORANGE;Orange;84100;84087;4.8;44.1333
33838;84;AVIGNON;Avignon;84000;84007;4.81667;43.95
33839;84;AUREL;Aurel;84390;84005;5.41667;44.1333
33840;84;SAINT-LEGER-DU-VENTOUX;Saint-Léger-du-Ventoux;84390;84110;5.26667;44.2
33841;84;LA ROQUE-ALRIC;La Roque-Alric;84190;84100;5.06667;44.15
33842;84;SAINT-MARTIN-DE-LA-BRASQUE;Saint-Martin-de-la-Brasque;84760;84113;5.53333;43.7667
33843;84;SIVERGUES;Sivergues;84400;84128;5.4;43.8333
33844;84;JONQUERETTES;Jonquerettes;84450;84055;4.93333;43.95
33845;84;BEAUMETTES;Beaumettes;84220;84013;5.23333;43.85
33846;84;CAIRANNE;Cairanne;84290;84028;4.93333;44.2333
33847;84;PERTUIS;Pertuis;84120;84089;5.5;43.6833
33848;84;MAUBEC;Maubec;84660;84071;5.16667;43.85
33849;84;LE THOR;Le Thor;84250;84132;5;43.9333
33850;84;SUZETTE;Suzette;84190;84130;5.06667;44.1667
33851;84;LACOSTE;Lacoste;84480;84058;5.3;43.8333
33852;84;GRAMBOIS;Grambois;84240;84052;5.58333;43.7667
33853;84;TRAVAILLAN;Travaillan;84850;84134;4.9;44.1833
33854;84;APT;Apt;84400;84003;5.4;43.8833
33855;84;SAINTE-CECILE-LES-VIGNES;Sainte-Cécile-les-Vignes;84290;84106;4.88333;44.25
33856;84;LAURIS;Lauris;84360;84065;5.31667;43.75
33857;84;VAISON-LA-ROMAINE;Vaison-la-Romaine;84110;84137;5.06667;44.2333
33858;84;CUCURON;Cucuron;84160;84042;5.43333;43.7833
33859;84;LAPALUD;Lapalud;84840;84064;4.68333;44.3
33860;84;CADEROUSSE;Caderousse;84860;84027;4.75;44.1
33861;84;LORIOL-DU-COMTAT;Loriol-du-Comtat;84870;84067;5;44.0833
33862;84;CRESTET;Crestet;84110;84040;5.08333;44.2167
33863;84;SAINT-HIPPOLYTE-LE-GRAVEYRON;Saint-Hippolyte-le-Graveyron;84330;84109;5.07445;44.1228
33864;84;CRILLON-LE-BRAVE;Crillon-le-Brave;84410;84041;5.15;44.1167
33865;84;JOUCAS;Joucas;84220;84057;5.25;43.9167
33866;84;GARGAS;Gargas;84400;84047;5.38333;43.9
33867;84;SAINT-DIDIER;Saint-Didier;84210;84108;5.11667;44
33868;84;CHEVAL-BLANC;Cheval-Blanc;84460;84038;5.06667;43.8
33869;85;LA GAUBRETIERE;La Gaubretière;85130;85097;-1.06667;46.95
33870;85;DAMVIX;Damvix;85420;85078;-0.733333;46.3167
33871;85;SAINT-HILAIRE-DE-LOULAY;Saint-Hilaire-de-Loulay;85600;85224;-1.33333;47
33872;85;SAINTE-RADEGONDE-DES-NOYERS;Sainte-Radégonde-des-Noyers;85450;85267;-1.05;46.3667
33873;85;BRETIGNOLLES-SUR-MER;Bretignolles-sur-Mer;85470;85035;-1.86667;46.6333
33874;85;MORMAISON;Mormaison;85260;85150;0.550001;46.907
33875;85;LA JONCHERE;La Jonchère;85540;85116;-1.36667;46.4333
33876;85;LIEZ;Liez;85420;85123;-0.7;46.3667
33877;85;VAIRE;Vairé;85150;85298;-1.75;46.6
33878;85;SAINT-MARTIN-DE-FRAIGNEAU;Saint-Martin-de-Fraigneau;85200;85244;-0.75;46.4333
33879;85;VOUVANT;Vouvant;85120;85305;-0.783333;46.5667
33880;85;SAINT-VINCENT-STERLANGES;Saint-Vincent-Sterlanges;85110;85276;-1.08333;46.7333
33881;85;BREUIL-BARRET;Breuil-Barret;85120;85037;-0.683333;46.65
33882;85;POIROUX;Poiroux;85440;85179;0.465279;46.5048
33883;85;SAINT-JEAN-DE-BEUGNE;Saint-Jean-de-Beugné;85210;85233;-1.08333;46.5167
33884;85;LOGE-FOUGEREUSE;Loge-Fougereuse;85120;85125;-0.7;46.6167
33885;85;LAIROUX;Lairoux;85400;85117;-1.25;46.45
33886;85;SAINT-VINCENT-SUR-GRAON;Saint-Vincent-sur-Graon;85540;85277;-1.38333;46.5167
33887;85;SAINT-GERMAIN-DE-PRINCAY;Saint-Germain-de-Prinçay;85110;85220;-1;46.7167
33888;85;LA GUYONNIERE;La Guyonnière;85600;85107;-1.25;46.9667
33889;85;LE POIRE-SUR-VELLUIRE;Le Poiré-sur-Velluire;85770;85177;-0.9;46.4
33890;85;SALIGNY;Saligny;85170;85279;-1.41667;46.8
33891;85;SAINT-SULPICE-EN-PAREDS;Saint-Sulpice-en-Pareds;85410;85271;-0.833333;46.6
33892;85;LANDERONDE;Landeronde;85150;85118;-1.56667;46.6667
33893;85;TALMONT-SAINT-HILAIRE;Talmont-Saint-Hilaire;85440;85288;0.381668;46.4673
33894;85;SAINT-VALERIEN;Saint-Valérien;85570;85274;-0.933333;46.5333
33895;85;FONTAINES;Fontaines;85200;85091;-0.816667;46.4167
33896;85;AUZAY;Auzay;85200;85009;-0.866667;46.4333
33897;85;LE POIRE-SUR-VIE;Le Poiré-sur-Vie;85170;85178;-1.51667;46.7667
33898;85;SAINT-BENOIST-SUR-MER;Saint-Benoist-sur-Mer;85540;85201;-1.35;46.4167
33899;85;REAUMUR;Réaumur;85700;85187;-0.8;46.7167
33900;85;SAINT-GEORGES-DE-MONTAIGU;Saint-Georges-de-Montaigu;85600;85217;-1.3;46.95
33901;85;MAILLEZAIS;Maillezais;85420;85133;-0.733333;46.3667
33902;85;SAINT-LAURENT-SUR-SEVRE;Saint-Laurent-sur-Sèvre;85290;85238;-0.883333;46.95
33903;85;ROCHESERVIERE;Rocheservière;85620;85190;-1.51667;46.9333
33904;85;BOIS-DE-CENE;Bois-de-Céné;85710;85024;-1.9;46.9333
33905;85;SAINT-GEORGES-DE-POINTINDOUX;Saint-Georges-de-Pointindoux;85150;85218;-1.61667;46.65
33906;85;SAINT-ANDRE-TREIZE-VOIES;Saint-André-Treize-Voies;85260;85197;-1.41667;46.9333
33907;85;MALLIEVRE;Mallièvre;85590;85134;-0.866667;46.9167
33908;85;BELLEVILLE-SUR-VIE;Belleville-sur-Vie;85170;85019;-1.43333;46.7833
33909;85;MESNARD-LA-BAROTIERE;Mesnard-la-Barotière;85500;85144;-1.1;46.8667
33910;85;SAINT-JUIRE-CHAMPGILLON;Saint-Juire-Champgillon;85210;85235;0.972779;46.5781
33911;85;LA CHAPELLE-THEMER;La Chapelle-Thémer;85210;85056;-0.933333;46.5667
33912;85;SAINT-PAUL-MONT-PENIT;Saint-Paul-Mont-Penit;85670;85260;-1.66667;46.8
33913;85;MOUTIERS-LES-MAUXFAITS;Moutiers-les-Mauxfaits;85540;85156;0.573334;46.4914
33914;85;LA COUTURE;La Couture;85320;85074;-1.26667;46.5167
33915;85;CHATEAU-D'OLONNE;Château-d'Olonne;85180;85060;-1.73333;46.5
33916;85;SAINT-MARS-LA-REORTHE;Saint-Mars-la-Réorthe;85590;85242;-0.933333;46.8667
33917;85;COEX;Coëx;85220;85070;-1.76667;46.6833
33918;85;CHEFFOIS;Cheffois;85390;85067;-0.783333;46.6667
33919;85;SAINT-SULPICE-LE-VERDON;Saint-Sulpice-le-Verdon;85260;85272;-1.41667;46.9
33920;85;LE GIVRE;Le Givre;85540;85101;-1.38333;46.4667
33921;85;VELLUIRE;Velluire;85770;85299;-0.9;46.4
33922;85;SAINT-MAIXENT-SUR-VIE;Saint-Maixent-sur-Vie;85220;85239;-1.83333;46.7333
33923;85;L'ILE-D'ELLE;L'Île-d'Elle;85770;85111;-0.95;46.3333
33924;85;SAINT-MICHEL-LE-CLOUCQ;Saint-Michel-le-Cloucq;85200;85256;-0.75;46.4833
33925;85;MAREUIL-SUR-LAY-DISSAIS;Mareuil-sur-Lay-Dissais;85320;85135;0.782223;46.5345
33926;85;SAINT-JEAN-DE-MONTS;Saint-Jean-de-Monts;85160;85234;-2.06667;46.7833
33927;85;SAINT-MATHURIN;Saint-Mathurin;85150;85250;0.285279;46.565
33928;85;ROSNAY;Rosnay;85320;85193;-1.3;46.5333
33929;85;LA GENETOUZE;La Genétouze;85190;85098;-1.51667;46.7333
33930;85;LA COPECHAGNIERE;La Copechagnière;85260;85072;-1.35;46.85
33931;85;MERVENT;Mervent;85200;85143;-0.75;46.5333
33932;85;SAINT-AUBIN-DES-ORMEAUX;Saint-Aubin-des-Ormeaux;85130;85198;-1.05;46.9833
33933;85;LA CHAPELLE-ACHARD;La Chapelle-Achard;85150;85052;-1.65;46.5833
33934;85;LES PINEAUX;Pineaux;85320;85175;-1.18333;46.5833
33935;85;LE FENOUILLER;Le Fenouiller;85800;85088;-1.91667;46.7167
33936;85;SAINT-HILAIRE-LA-FORET;Saint-Hilaire-la-Forêt;85440;85231;-1.51667;46.45
33937;85;SAINTE-FOY;Sainte-Foy;85150;85214;-1.66667;46.55
33938;85;BEAULIEU-SOUS-LA-ROCHE;Beaulieu-sous-la-Roche;85190;85016;-1.61667;46.6667
33939;85;LA TRANCHE-SUR-MER;La Tranche-sur-Mer;85360;85294;-1.43333;46.3333
33940;85;MONSIREIGNE;Monsireigne;85110;85145;-0.933333;46.7333
33941;85;SAINTE-PEXINE;Sainte-Pexine;85320;85261;-1.13333;46.5667
33942;85;SAINT-DENIS-DU-PAYRE;Saint-Denis-du-Payré;85580;85207;-1.26667;46.4167
33943;85;LA REORTHE;La Réorthe;85210;85188;-1.05;46.6
33944;85;VIX;Vix;85770;85303;-0.866667;46.3667
33945;85;SAINT-ANDRE-GOULE-D'OIE;Saint-André-Goule-d'Oie;85250;85196;-1.2;46.8333
33946;85;CHAVAGNES-EN-PAILLERS;Chavagnes-en-Paillers;85250;85065;-1.25;46.9
33947;85;GRAND'LANDES;Grand'Landes;85670;85102;-1.65;46.8167
33948;85;SAINT-DENIS-LA-CHEVASSE;Saint-Denis-la-Chevasse;85170;85208;-1.35;46.8167
33949;85;GROSBREUIL;Grosbreuil;85440;85103;-1.61667;46.5333
33950;85;BAZOGES-EN-PAILLERS;Bazoges-en-Paillers;85130;85013;-1.13333;46.9
33951;85;LA BERNARDIERE;La Bernardière;85610;85021;-1.26667;47.05
33952;85;L'HERBERGEMENT;L'Herbergement;85260;85108;-1.38333;46.9167
33953;85;LA POMMERAIE-SUR-SEVRE;La Pommeraie-sur-Sèvre;85700;85180;-0.766667;46.8333
33954;85;CHAILLE-SOUS-LES-ORMEAUX;Chaillé-sous-les-Ormeaux;85310;85043;0.63139;46.5834
33955;85;LONGEVES;Longèves;85200;85126;-0.858333;46.4833
33956;85;MOREILLES;Moreilles;85450;85149;-1.08333;46.4167
33957;85;NIEUL-LE-DOLENT;Nieul-le-Dolent;85430;85161;-1.51667;46.5833
33958;85;BOUIN;Bouin;85230;85029;-2;46.9667
33959;85;FONTENAY-LE-COMTE;Fontenay-le-Comte;85200;85092;-0.816667;46.4667
33960;85;NOTRE-DAME-DE-RIEZ;Notre-Dame-de-Riez;85270;85189;-1.91667;46.75
33961;85;PEAULT;Péault;85320;85171;-1.21667;46.5
33962;85;SAINT-MICHEL-EN-L'HERM;Saint-Michel-en-l'Herm;85580;85255;-1.25;46.35
33963;85;LE GIROUARD;Le Girouard;85150;85099;-1.6;46.5667
33964;85;SAINTE-FLORENCE;Sainte-Florence;85140;85212;-1.15;46.8
33965;85;LA RABATELIERE;La Rabatelière;85250;85186;-1.25;46.8667
33966;85;LA TARDIERE;La Tardière;85120;85289;-0.733333;46.6667
33967;85;PALLUAU;Palluau;85670;85169;-1.61667;46.8
33968;85;L'ILE-D'OLONNE;L'Île-d'Olonne;85340;85112;-1.78333;46.5667
33969;85;SAINT-MARTIN-DES-TILLEULS;Saint-Martin-des-Tilleuls;85130;85247;-1.05;46.9833
33970;85;LA BRETONNIERE-LA-CLAYE;La Bretonnière-la-Claye;85320;85036;-1.25;46.4833
33971;85;SAINT-MALO-DU-BOIS;Saint-Malô-du-Bois;85590;85240;-0.9;46.9333
33972;85;OLONNE-SUR-MER;Olonne-sur-Mer;85340;85166;-1.78333;46.5333
33973;85;SAINT-HILAIRE-DE-VOUST;Saint-Hilaire-de-Voust;85120;85229;-0.666667;46.6
33974;85;L'AIGUILLON-SUR-MER;L'Aiguillon-sur-Mer;85460;85001;-1.3;46.3333
33975;85;SAINT-MARTIN-LARS-EN-SAINTE-HERMINE;Saint-Martin-Lars-en-Sainte-Hermine;85210;85248;-0.980833;46.5914
33976;85;BOUILLE-COURDAULT;Bouillé-Courdault;85420;85028;-0.683333;46.3833
33977;85;LA CAILLERE-SAINT-HILAIRE;La Caillère-Saint-Hilaire;85410;85040;-0.911111;46.6187
33978;85;POUZAUGES;Pouzauges;85700;85182;-0.833333;46.7833
33979;85;LES ESSARTS;Essarts;85140;85084;-1.23333;46.7667
33980;85;MOUILLERON-LE-CAPTIF;Mouilleron-le-Captif;85000;85155;-1.45;46.7167
33981;85;FOUSSAIS-PAYRE;Foussais-Payré;85240;85094;-0.683889;46.5303
33982;85;DOMPIERRE-SUR-YON;Dompierre-sur-Yon;85170;85081;-1.36667;46.7333
33983;85;CHALLANS;Challans;85300;85047;-1.88333;46.85
33984;85;LA CHAPELLE-HERMIER;La Chapelle-Hermier;85220;85054;0.279723;46.6837
33985;85;DOIX;Doix;85200;85080;-0.8;46.3833
33986;85;SAINT-GERMAIN-L'AIGUILLER;Saint-Germain-l'Aiguiller;85390;85219;-0.833333;46.6833
33987;85;LA TAILLEE;La Taillée;85450;85286;-0.933333;46.3833
33988;85;LA CHAIZE-GIRAUD;La Chaize-Giraud;85220;85045;-1.83333;46.65
33989;85;SALLERTAINE;Sallertaine;85300;85280;-1.96667;46.85
33990;85;GIVRAND;Givrand;85800;85100;-1.9;46.6667
33991;85;SAINT-MARTIN-DES-FONTAINES;Saint-Martin-des-Fontaines;85570;85245;-0.9;46.5417
33992;85;CHATEAUNEUF;Châteauneuf;85710;85062;-1.91667;46.9167
33993;85;SAINT-URBAIN;Saint-Urbain;85230;85273;-2.01667;46.8667
33994;85;APREMONT;Apremont;85220;85006;-1.75;46.75
33995;85;SAINTE-HERMINE;Sainte-Hermine;85210;85223;-1.05;46.55
33996;85;SERIGNE;Sérigné;85200;85281;-0.85;46.5
33997;85;LA GARNACHE;La Garnache;85710;85096;-1.83333;46.8833
33998;85;SAINT-VINCENT-SUR-JARD;Saint-Vincent-sur-Jard;85520;85278;-1.55;46.4167
33999;85;L'OIE;L'Oie;85140;85165;-1.13333;46.8
34000;85;TREIZE-VENTS;Treize-Vents;85590;85296;-0.85;46.9167
34001;85;LA VERRIE;La Verrie;85130;85302;-1;46.9667
34002;85;SAINT-CYR-DES-GATS;Saint-Cyr-des-Gâts;85410;85205;-0.85;46.5667
34003;85;COMMEQUIERS;Commequiers;85220;85071;-1.85;46.7667
34004;85;CORPE;Corpe;85320;85073;-1.18333;46.5
34005;85;ROCHETREJOUX;Rochetrejoux;85510;85192;-0.983333;46.8
34006;85;LUCON;Luçon;85400;85128;-1.16667;46.45
34007;85;L'EPINE;L'Épine;85740;85083;-2.275;46.9833
34008;85;OULMES;Oulmes;85420;85168;-0.666667;46.4
34009;85;SAINTE-CECILE;Sainte-Cécile;85110;85202;-1.11667;46.75
34010;85;THOUARSAIS-BOUILDROUX;Thouarsais-Bouildroux;85410;85292;-0.866667;46.6167
34011;85;LONGEVILLE-SUR-MER;Longeville-sur-Mer;85560;85127;0.510557;46.4245
34012;85;LES SABLES-D'OLONNE;Sables-d'Olonne;85180;85194;-1.78333;46.5
34013;85;BOURNEZEAU;Bournezeau;85480;85034;-1.16667;46.6333
34014;85;SAINT-LAURENT-DE-LA-SALLE;Saint-Laurent-de-la-Salle;85410;85237;-0.916667;46.5667
34015;85;SAINT-MAURICE-LE-GIRARD;Saint-Maurice-le-Girard;85390;85252;-0.8;46.6333
34016;85;FAYMOREAU;Faymoreau;85240;85087;-0.633333;46.55
34017;85;LES CLOUZEAUX;Clouzeaux;85430;85069;-1.51667;46.6167
34018;85;LA ROCHE-SUR-YON;La Roche-sur-Yon;85000;85191;-1.43333;46.6667
34019;85;ANTIGNY;Antigny;85120;85005;-0.766667;46.6167
34020;85;THORIGNY;Thorigny;85480;85291;-1.25;46.6167
34021;85;LA FLOCELLIERE;La Flocellière;85700;85090;-0.866667;46.8333
34022;85;SAINT-GILLES-CROIX-DE-VIE;Saint-Gilles-Croix-de-Vie;85800;85222;-1.93944;46.6983
34023;85;LES BROUZILS;Brouzils;85260;85038;-1.31667;46.8833
34024;85;ANGLES;Angles;85750;85004;-1.4;46.4
34025;85;SAINT-AUBIN-LA-PLAINE;Saint-Aubin-la-Plaine;85210;85199;-1.05;46.5167
34026;85;FALLERON;Falleron;85670;85086;-1.7;46.8833
34027;85;CHAIX;Chaix;85200;85044;-0.866667;46.4333
34028;85;MARILLET;Marillet;85240;85136;-0.65;46.5667
34029;85;LA MEILLERAIE-TILLAY;La Meilleraie-Tillay;85700;85140;-0.85;46.7333
34030;85;MACHE;Maché;85190;85130;-1.68333;46.75
34031;85;CHASNAIS;Chasnais;85400;85058;-1.21667;46.4667
34032;85;SAINT-MAURICE-DES-NOUES;Saint-Maurice-des-Noues;85120;85251;-0.7;46.6
34033;85;MARSAIS-SAINTE-RADEGONDE;Marsais-Sainte-Radégonde;85570;85137;-0.883333;46.5333
34034;85;LE GUE-DE-VELLUIRE;Le Gué-de-Velluire;85770;85105;-0.883333;46.3667
34035;85;SOULLANS;Soullans;85300;85284;-1.91667;46.8
34036;85;BREM-SUR-MER;Brem-sur-Mer;85470;85243;0.168612;46.6048
34037;85;CHAUCHE;Chauché;85140;85064;-1.26667;46.8167
34038;85;SAINT-CYR-EN-TALMONDAIS;Saint-Cyr-en-Talmondais;85540;85206;-1.33333;46.45
34039;85;SAINT-GERVAIS;Saint-Gervais;85230;85221;-2.01667;46.9
34040;85;LA MOTHE-ACHARD;La Mothe-Achard;85150;85152;-1.66667;46.6167
34041;85;SAINT-FULGENT;Saint-Fulgent;85250;85215;-1.18333;46.85
34042;85;LES LANDES-GENUSSON;Landes-Genusson;85130;85119;-1.11667;46.9667
34043;85;SAINT-PIERRE-LE-VIEUX;Saint-Pierre-le-Vieux;85420;85265;-0.75;46.3833
34044;85;XANTON-CHASSENON;Xanton-Chassenon;85240;85306;-0.7;46.45
34045;85;MOUTIERS-SUR-LE-LAY;Moutiers-sur-le-Lay;85320;85157;-1.15;46.55
34046;85;CHANTONNAY;Chantonnay;85110;85051;-1.05;46.6833
34047;85;LES LUCS-SUR-BOULOGNE;Lucs-sur-Boulogne;85170;85129;-1.5;46.8333
34048;85;MORTAGNE-SUR-SEVRE;Mortagne-sur-Sèvre;85290;85151;-0.95;47
34049;85;SAINT-REVEREND;Saint-Révérend;85220;85268;-1.83333;46.7
34050;85;MONTOURNAIS;Montournais;85700;85147;-0.766667;46.75
34051;85;SAINT-FLORENT-DES-BOIS;Saint-Florent-des-Bois;85310;85213;-1.31667;46.5833
34052;85;FROIDFOND;Froidfond;85300;85095;-1.75;46.8667
34053;85;LANDEVIEILLE;Landevieille;85220;85120;-1.81667;46.6333
34054;85;CHAMBRETAUD;Chambretaud;85500;85048;-0.966667;46.9167
34055;85;LA JAUDONNIERE;La Jaudonnière;85110;85115;-0.933333;46.6333
34056;85;SAINT-HILAIRE-DE-RIEZ;Saint-Hilaire-de-Riez;85270;85226;-1.95;46.7167
34057;85;LE MAZEAU;Le Mazeau;85420;85139;-0.666667;46.3333
34058;85;LES MAGNILS-REIGNIERS;Magnils-Reigniers;85400;85131;0.779723;46.4789
34059;85;SAINT-JULIEN-DES-LANDES;Saint-Julien-des-Landes;85150;85236;-1.71667;46.6333
34060;85;SAINT-PHILBERT-DE-BOUAINE;Saint-Philbert-de-Bouaine;85660;85262;-1.51667;46.9833
34061;85;SAINT-SIGISMOND;Saint-Sigismond;85420;85269;-0.69;46.3503
34062;85;LE CHAMP-SAINT-PERE;Le Champ-Saint-Père;85540;85050;-1.35;46.5
34063;85;CHAILLE-LES-MARAIS;Chaillé-les-Marais;85450;85042;-1.01667;46.3833
34064;85;JARD-SUR-MER;Jard-sur-Mer;85520;85114;-1.58333;46.4167
34065;85;LES EPESSES;Epesses;85590;85082;-0.9;46.8833
34066;85;VOUILLE-LES-MARAIS;Vouillé-les-Marais;85450;85304;-0.95;46.3833
34067;85;LA CHAPELLE-PALLUAU;La Chapelle-Palluau;85670;85055;-1.61667;46.7833
